"participant","condition","order","trial","response","initial","final","difference","index","image"
66,"responsibility","42",2,48,8,7,0,2,"trial_2_diff_1_index_2"
66,"responsibility","1",3,35,9,8,0,3,"trial_3_diff_1_index_3"
66,"responsibility","25",4,31,10,9,0,4,"trial_4_diff_1_index_4"
66,"responsibility","19",5,0,13,12,0,5,"trial_5_diff_1_index_5"
66,"responsibility","27",6,40,13,12,0,6,"trial_6_diff_1_index_6"
66,"responsibility","6",7,77,7,5,1,1,"trial_7_diff_2_index_1"
66,"responsibility","7",8,60,8,6,1,2,"trial_8_diff_2_index_2"
66,"responsibility","13",9,39,10,8,1,3,"trial_9_diff_2_index_3"
66,"responsibility","29",10,75,12,10,1,4,"trial_10_diff_2_index_4"
66,"responsibility","15",11,54,12,10,1,5,"trial_11_diff_2_index_5"
66,"responsibility","28",12,78,12,10,1,6,"trial_12_diff_2_index_6"
66,"responsibility","12",13,54,12,9,2,1,"trial_13_diff_3_index_1"
66,"responsibility","37",14,82,13,10,2,2,"trial_14_diff_3_index_2"
66,"responsibility","39",15,33,13,10,2,3,"trial_15_diff_3_index_3"
66,"responsibility","2",16,75,15,12,2,4,"trial_16_diff_3_index_4"
66,"responsibility","35",17,66,16,13,2,5,"trial_17_diff_3_index_5"
66,"responsibility","41",18,71,19,16,2,6,"trial_18_diff_3_index_6"
66,"responsibility","36",19,76,9,5,3,1,"trial_19_diff_4_index_1"
66,"responsibility","11",20,70,15,11,3,2,"trial_20_diff_4_index_2"
66,"responsibility","14",21,60,16,12,3,3,"trial_21_diff_4_index_3"
66,"responsibility","8",22,84,17,13,3,4,"trial_22_diff_4_index_4"
66,"responsibility","16",23,62,19,15,3,5,"trial_23_diff_4_index_5"
66,"responsibility","26",24,62,20,16,3,6,"trial_24_diff_4_index_6"
66,"responsibility","3",25,87,9,4,4,1,"trial_25_diff_5_index_1"
66,"responsibility","31",26,78,14,9,4,2,"trial_26_diff_5_index_2"
66,"responsibility","20",27,62,14,9,4,3,"trial_27_diff_5_index_3"
66,"responsibility","17",28,26,15,10,4,4,"trial_28_diff_5_index_4"
66,"responsibility","10",29,70,15,10,4,5,"trial_29_diff_5_index_5"
66,"responsibility","9",30,77,17,12,4,6,"trial_30_diff_5_index_6"
66,"responsibility","40",31,99,14,8,5,1,"trial_31_diff_6_index_1"
66,"responsibility","34",32,82,14,8,5,2,"trial_32_diff_6_index_2"
66,"responsibility","5",33,44,15,9,5,3,"trial_33_diff_6_index_3"
66,"responsibility","30",34,74,16,10,5,4,"trial_34_diff_6_index_4"
66,"responsibility","18",35,13,18,12,5,5,"trial_35_diff_6_index_5"
66,"responsibility","38",36,43,19,13,5,6,"trial_36_diff_6_index_6"
66,"responsibility","23",37,13,14,7,6,1,"trial_37_diff_7_index_1"
66,"responsibility","24",38,29,14,7,6,2,"trial_38_diff_7_index_2"
66,"responsibility","33",39,75,15,8,6,3,"trial_39_diff_7_index_3"
66,"responsibility","22",40,40,16,9,6,4,"trial_40_diff_7_index_4"
66,"responsibility","4",41,53,16,9,6,5,"trial_41_diff_7_index_5"
66,"responsibility","32",42,87,16,9,6,6,"trial_42_diff_7_index_6"
67,"prediction","25",1,1,8,7,0,1,"trial_1_diff_1_index_1"
67,"prediction","13",2,0,8,7,0,2,"trial_2_diff_1_index_2"
67,"prediction","19",3,2,9,8,0,3,"trial_3_diff_1_index_3"
67,"prediction","24",4,0,10,9,0,4,"trial_4_diff_1_index_4"
67,"prediction","26",5,0,13,12,0,5,"trial_5_diff_1_index_5"
67,"prediction","33",6,6,13,12,0,6,"trial_6_diff_1_index_6"
67,"prediction","40",7,3,7,5,1,1,"trial_7_diff_2_index_1"
67,"prediction","31",8,1,8,6,1,2,"trial_8_diff_2_index_2"
67,"prediction","39",9,2,10,8,1,3,"trial_9_diff_2_index_3"
67,"prediction","38",10,7,12,10,1,4,"trial_10_diff_2_index_4"
67,"prediction","35",11,5,12,10,1,5,"trial_11_diff_2_index_5"
67,"prediction","9",12,1,12,10,1,6,"trial_12_diff_2_index_6"
67,"prediction","41",13,6,12,9,2,1,"trial_13_diff_3_index_1"
67,"prediction","3",14,3,13,10,2,2,"trial_14_diff_3_index_2"
67,"prediction","12",15,5,13,10,2,3,"trial_15_diff_3_index_3"
67,"prediction","20",16,3,15,12,2,4,"trial_16_diff_3_index_4"
67,"prediction","34",17,2,16,13,2,5,"trial_17_diff_3_index_5"
67,"prediction","2",18,4,19,16,2,6,"trial_18_diff_3_index_6"
67,"prediction","5",19,4,9,5,3,1,"trial_19_diff_4_index_1"
67,"prediction","37",20,3,15,11,3,2,"trial_20_diff_4_index_2"
67,"prediction","8",21,7,16,12,3,3,"trial_21_diff_4_index_3"
67,"prediction","14",22,6,17,13,3,4,"trial_22_diff_4_index_4"
67,"prediction","18",23,4,19,15,3,5,"trial_23_diff_4_index_5"
67,"prediction","23",24,7,20,16,3,6,"trial_24_diff_4_index_6"
67,"prediction","36",25,5,9,4,4,1,"trial_25_diff_5_index_1"
67,"prediction","29",26,8,14,9,4,2,"trial_26_diff_5_index_2"
67,"prediction","27",27,8,14,9,4,3,"trial_27_diff_5_index_3"
67,"prediction","15",28,2,15,10,4,4,"trial_28_diff_5_index_4"
67,"prediction","17",29,6,15,10,4,5,"trial_29_diff_5_index_5"
67,"prediction","6",30,4,17,12,4,6,"trial_30_diff_5_index_6"
67,"prediction","32",31,6,14,8,5,1,"trial_31_diff_6_index_1"
67,"prediction","28",32,4,14,8,5,2,"trial_32_diff_6_index_2"
67,"prediction","7",33,2,15,9,5,3,"trial_33_diff_6_index_3"
67,"prediction","42",34,4,16,10,5,4,"trial_34_diff_6_index_4"
67,"prediction","21",35,5,18,12,5,5,"trial_35_diff_6_index_5"
67,"prediction","10",36,4,19,13,5,6,"trial_36_diff_6_index_6"
67,"prediction","1",37,2,14,7,6,1,"trial_37_diff_7_index_1"
67,"prediction","16",38,6,14,7,6,2,"trial_38_diff_7_index_2"
67,"prediction","11",39,4,15,8,6,3,"trial_39_diff_7_index_3"
67,"prediction","4",40,5,16,9,6,4,"trial_40_diff_7_index_4"
67,"prediction","22",41,3,16,9,6,5,"trial_41_diff_7_index_5"
67,"prediction","30",42,9,16,9,6,6,"trial_42_diff_7_index_6"
68,"responsibility","5",1,8,8,7,0,1,"trial_1_diff_1_index_1"
68,"responsibility","33",2,7,8,7,0,2,"trial_2_diff_1_index_2"
68,"responsibility","41",3,13,9,8,0,3,"trial_3_diff_1_index_3"
68,"responsibility","18",4,5,10,9,0,4,"trial_4_diff_1_index_4"
68,"responsibility","16",5,0,13,12,0,5,"trial_5_diff_1_index_5"
68,"responsibility","8",6,16,13,12,0,6,"trial_6_diff_1_index_6"
68,"responsibility","13",7,50,7,5,1,1,"trial_7_diff_2_index_1"
68,"responsibility","37",8,7,8,6,1,2,"trial_8_diff_2_index_2"
68,"responsibility","19",9,8,10,8,1,3,"trial_9_diff_2_index_3"
68,"responsibility","1",10,31,12,10,1,4,"trial_10_diff_2_index_4"
68,"responsibility","22",11,9,12,10,1,5,"trial_11_diff_2_index_5"
68,"responsibility","17",12,11,12,10,1,6,"trial_12_diff_2_index_6"
68,"responsibility","25",13,22,12,9,2,1,"trial_13_diff_3_index_1"
68,"responsibility","36",14,4,13,10,2,2,"trial_14_diff_3_index_2"
68,"responsibility","2",15,50,13,10,2,3,"trial_15_diff_3_index_3"
68,"responsibility","15",16,16,15,12,2,4,"trial_16_diff_3_index_4"
68,"responsibility","27",17,5,16,13,2,5,"trial_17_diff_3_index_5"
68,"responsibility","30",18,23,19,16,2,6,"trial_18_diff_3_index_6"
68,"responsibility","39",19,26,9,5,3,1,"trial_19_diff_4_index_1"
68,"responsibility","14",20,37,15,11,3,2,"trial_20_diff_4_index_2"
68,"responsibility","20",21,8,16,12,3,3,"trial_21_diff_4_index_3"
68,"responsibility","24",22,65,17,13,3,4,"trial_22_diff_4_index_4"
68,"responsibility","28",23,18,19,15,3,5,"trial_23_diff_4_index_5"
68,"responsibility","29",24,30,20,16,3,6,"trial_24_diff_4_index_6"
68,"responsibility","40",25,46,9,4,4,1,"trial_25_diff_5_index_1"
68,"responsibility","23",26,6,14,9,4,2,"trial_26_diff_5_index_2"
68,"responsibility","9",27,39,14,9,4,3,"trial_27_diff_5_index_3"
68,"responsibility","21",28,6,15,10,4,4,"trial_28_diff_5_index_4"
68,"responsibility","42",29,42,15,10,4,5,"trial_29_diff_5_index_5"
68,"responsibility","32",30,27,17,12,4,6,"trial_30_diff_5_index_6"
68,"responsibility","34",31,9,14,8,5,1,"trial_31_diff_6_index_1"
68,"responsibility","3",32,28,14,8,5,2,"trial_32_diff_6_index_2"
68,"responsibility","38",33,28,15,9,5,3,"trial_33_diff_6_index_3"
68,"responsibility","11",34,49,16,10,5,4,"trial_34_diff_6_index_4"
68,"responsibility","4",35,32,18,12,5,5,"trial_35_diff_6_index_5"
68,"responsibility","12",36,49,19,13,5,6,"trial_36_diff_6_index_6"
68,"responsibility","35",37,16,14,7,6,1,"trial_37_diff_7_index_1"
68,"responsibility","26",38,29,14,7,6,2,"trial_38_diff_7_index_2"
68,"responsibility","7",39,19,15,8,6,3,"trial_39_diff_7_index_3"
68,"responsibility","10",40,43,16,9,6,4,"trial_40_diff_7_index_4"
68,"responsibility","6",41,22,16,9,6,5,"trial_41_diff_7_index_5"
68,"responsibility","31",42,33,16,9,6,6,"trial_42_diff_7_index_6"
73,"prediction","25",1,4,8,7,0,1,"trial_1_diff_1_index_1"
73,"prediction","39",2,1,8,7,0,2,"trial_2_diff_1_index_2"
73,"prediction","21",3,4,9,8,0,3,"trial_3_diff_1_index_3"
73,"prediction","41",4,1,10,9,0,4,"trial_4_diff_1_index_4"
73,"prediction","30",5,0,13,12,0,5,"trial_5_diff_1_index_5"
73,"prediction","35",6,8,13,12,0,6,"trial_6_diff_1_index_6"
73,"prediction","29",7,3,7,5,1,1,"trial_7_diff_2_index_1"
73,"prediction","23",8,4,8,6,1,2,"trial_8_diff_2_index_2"
73,"prediction","10",9,2,10,8,1,3,"trial_9_diff_2_index_3"
73,"prediction","2",10,8,12,10,1,4,"trial_10_diff_2_index_4"
73,"prediction","28",11,6,12,10,1,5,"trial_11_diff_2_index_5"
73,"prediction","37",12,2,12,10,1,6,"trial_12_diff_2_index_6"
73,"prediction","24",13,5,12,9,2,1,"trial_13_diff_3_index_1"
73,"prediction","18",14,6,13,10,2,2,"trial_14_diff_3_index_2"
73,"prediction","27",15,8,13,10,2,3,"trial_15_diff_3_index_3"
73,"prediction","11",16,5,15,12,2,4,"trial_16_diff_3_index_4"
73,"prediction","4",17,4,16,13,2,5,"trial_17_diff_3_index_5"
73,"prediction","3",18,13,19,16,2,6,"trial_18_diff_3_index_6"
73,"prediction","8",19,7,9,5,3,1,"trial_19_diff_4_index_1"
73,"prediction","40",20,3,15,11,3,2,"trial_20_diff_4_index_2"
73,"prediction","36",21,9,16,12,3,3,"trial_21_diff_4_index_3"
73,"prediction","13",22,7,17,13,3,4,"trial_22_diff_4_index_4"
73,"prediction","26",23,10,19,15,3,5,"trial_23_diff_4_index_5"
73,"prediction","42",24,5,20,16,3,6,"trial_24_diff_4_index_6"
73,"prediction","15",25,5,9,4,4,1,"trial_25_diff_5_index_1"
73,"prediction","33",26,8,14,9,4,2,"trial_26_diff_5_index_2"
73,"prediction","5",27,10,14,9,4,3,"trial_27_diff_5_index_3"
73,"prediction","17",28,6,15,10,4,4,"trial_28_diff_5_index_4"
73,"prediction","16",29,9,15,10,4,5,"trial_29_diff_5_index_5"
73,"prediction","19",30,8,17,12,4,6,"trial_30_diff_5_index_6"
73,"prediction","38",31,7,14,8,5,1,"trial_31_diff_6_index_1"
73,"prediction","12",32,8,14,8,5,2,"trial_32_diff_6_index_2"
73,"prediction","9",33,7,15,9,5,3,"trial_33_diff_6_index_3"
73,"prediction","34",34,7,16,10,5,4,"trial_34_diff_6_index_4"
73,"prediction","22",35,6,18,12,5,5,"trial_35_diff_6_index_5"
73,"prediction","32",36,8,19,13,5,6,"trial_36_diff_6_index_6"
73,"prediction","14",37,4,14,7,6,1,"trial_37_diff_7_index_1"
73,"prediction","7",38,9,14,7,6,2,"trial_38_diff_7_index_2"
73,"prediction","1",39,6,15,8,6,3,"trial_39_diff_7_index_3"
73,"prediction","6",40,7,16,9,6,4,"trial_40_diff_7_index_4"
73,"prediction","20",41,6,16,9,6,5,"trial_41_diff_7_index_5"
73,"prediction","31",42,7,16,9,6,6,"trial_42_diff_7_index_6"
74,"responsibility","25",1,1,8,7,0,1,"trial_1_diff_1_index_1"
74,"responsibility","4",2,23,8,7,0,2,"trial_2_diff_1_index_2"
74,"responsibility","24",3,34,9,8,0,3,"trial_3_diff_1_index_3"
74,"responsibility","9",4,24,10,9,0,4,"trial_4_diff_1_index_4"
74,"responsibility","23",5,1,13,12,0,5,"trial_5_diff_1_index_5"
74,"responsibility","28",6,68,13,12,0,6,"trial_6_diff_1_index_6"
74,"responsibility","22",7,13,7,5,1,1,"trial_7_diff_2_index_1"
74,"responsibility","37",8,33,8,6,1,2,"trial_8_diff_2_index_2"
74,"responsibility","27",9,12,10,8,1,3,"trial_9_diff_2_index_3"
74,"responsibility","1",10,1,12,10,1,4,"trial_10_diff_2_index_4"
74,"responsibility","26",11,35,12,10,1,5,"trial_11_diff_2_index_5"
74,"responsibility","39",12,48,12,10,1,6,"trial_12_diff_2_index_6"
74,"responsibility","31",13,52,12,9,2,1,"trial_13_diff_3_index_1"
74,"responsibility","34",14,30,13,10,2,2,"trial_14_diff_3_index_2"
74,"responsibility","7",15,77,13,10,2,3,"trial_15_diff_3_index_3"
74,"responsibility","15",16,5,15,12,2,4,"trial_16_diff_3_index_4"
74,"responsibility","33",17,12,16,13,2,5,"trial_17_diff_3_index_5"
74,"responsibility","29",18,24,19,16,2,6,"trial_18_diff_3_index_6"
74,"responsibility","40",19,30,9,5,3,1,"trial_19_diff_4_index_1"
74,"responsibility","32",20,52,15,11,3,2,"trial_20_diff_4_index_2"
74,"responsibility","2",21,0,16,12,3,3,"trial_21_diff_4_index_3"
74,"responsibility","16",22,28,17,13,3,4,"trial_22_diff_4_index_4"
74,"responsibility","5",23,1,19,15,3,5,"trial_23_diff_4_index_5"
74,"responsibility","36",24,45,20,16,3,6,"trial_24_diff_4_index_6"
74,"responsibility","42",25,70,9,4,4,1,"trial_25_diff_5_index_1"
74,"responsibility","21",26,71,14,9,4,2,"trial_26_diff_5_index_2"
74,"responsibility","6",27,1,14,9,4,3,"trial_27_diff_5_index_3"
74,"responsibility","20",28,49,15,10,4,4,"trial_28_diff_5_index_4"
74,"responsibility","41",29,85,15,10,4,5,"trial_29_diff_5_index_5"
74,"responsibility","11",30,52,17,12,4,6,"trial_30_diff_5_index_6"
74,"responsibility","19",31,0,14,8,5,1,"trial_31_diff_6_index_1"
74,"responsibility","10",32,40,14,8,5,2,"trial_32_diff_6_index_2"
74,"responsibility","8",33,72,15,9,5,3,"trial_33_diff_6_index_3"
74,"responsibility","38",34,50,16,10,5,4,"trial_34_diff_6_index_4"
74,"responsibility","18",35,36,18,12,5,5,"trial_35_diff_6_index_5"
74,"responsibility","3",36,52,19,13,5,6,"trial_36_diff_6_index_6"
74,"responsibility","14",37,76,14,7,6,1,"trial_37_diff_7_index_1"
74,"responsibility","30",38,28,14,7,6,2,"trial_38_diff_7_index_2"
74,"responsibility","13",39,20,15,8,6,3,"trial_39_diff_7_index_3"
74,"responsibility","35",40,26,16,9,6,4,"trial_40_diff_7_index_4"
74,"responsibility","17",41,50,16,9,6,5,"trial_41_diff_7_index_5"
74,"responsibility","12",42,12,16,9,6,6,"trial_42_diff_7_index_6"
75,"responsibility","20",1,20,8,7,0,1,"trial_1_diff_1_index_1"
75,"responsibility","10",2,56,8,7,0,2,"trial_2_diff_1_index_2"
75,"responsibility","2",3,66,9,8,0,3,"trial_3_diff_1_index_3"
75,"responsibility","38",4,21,10,9,0,4,"trial_4_diff_1_index_4"
75,"responsibility","42",5,0,13,12,0,5,"trial_5_diff_1_index_5"
75,"responsibility","26",6,20,13,12,0,6,"trial_6_diff_1_index_6"
75,"responsibility","12",7,76,7,5,1,1,"trial_7_diff_2_index_1"
75,"responsibility","1",8,62,8,6,1,2,"trial_8_diff_2_index_2"
75,"responsibility","8",9,63,10,8,1,3,"trial_9_diff_2_index_3"
75,"responsibility","30",10,28,12,10,1,4,"trial_10_diff_2_index_4"
75,"responsibility","37",11,48,12,10,1,5,"trial_11_diff_2_index_5"
75,"responsibility","33",12,40,12,10,1,6,"trial_12_diff_2_index_6"
75,"responsibility","28",13,52,12,9,2,1,"trial_13_diff_3_index_1"
75,"responsibility","39",14,71,13,10,2,2,"trial_14_diff_3_index_2"
75,"responsibility","24",15,31,13,10,2,3,"trial_15_diff_3_index_3"
75,"responsibility","15",16,70,15,12,2,4,"trial_16_diff_3_index_4"
75,"responsibility","25",17,17,16,13,2,5,"trial_17_diff_3_index_5"
75,"responsibility","22",18,38,19,16,2,6,"trial_18_diff_3_index_6"
75,"responsibility","7",19,85,9,5,3,1,"trial_19_diff_4_index_1"
75,"responsibility","11",20,53,15,11,3,2,"trial_20_diff_4_index_2"
75,"responsibility","27",21,65,16,12,3,3,"trial_21_diff_4_index_3"
75,"responsibility","32",22,16,17,13,3,4,"trial_22_diff_4_index_4"
75,"responsibility","29",23,28,19,15,3,5,"trial_23_diff_4_index_5"
75,"responsibility","13",24,3,20,16,3,6,"trial_24_diff_4_index_6"
75,"responsibility","6",25,96,9,4,4,1,"trial_25_diff_5_index_1"
75,"responsibility","14",26,37,14,9,4,2,"trial_26_diff_5_index_2"
75,"responsibility","34",27,18,14,9,4,3,"trial_27_diff_5_index_3"
75,"responsibility","40",28,30,15,10,4,4,"trial_28_diff_5_index_4"
75,"responsibility","5",29,65,15,10,4,5,"trial_29_diff_5_index_5"
75,"responsibility","17",30,45,17,12,4,6,"trial_30_diff_5_index_6"
75,"responsibility","4",31,92,14,8,5,1,"trial_31_diff_6_index_1"
75,"responsibility","41",32,20,14,8,5,2,"trial_32_diff_6_index_2"
75,"responsibility","19",33,35,15,9,5,3,"trial_33_diff_6_index_3"
75,"responsibility","21",34,30,16,10,5,4,"trial_34_diff_6_index_4"
75,"responsibility","18",35,31,18,12,5,5,"trial_35_diff_6_index_5"
75,"responsibility","16",36,58,19,13,5,6,"trial_36_diff_6_index_6"
75,"responsibility","23",37,29,14,7,6,1,"trial_37_diff_7_index_1"
75,"responsibility","35",38,18,14,7,6,2,"trial_38_diff_7_index_2"
75,"responsibility","36",39,58,15,8,6,3,"trial_39_diff_7_index_3"
75,"responsibility","9",40,67,16,9,6,4,"trial_40_diff_7_index_4"
75,"responsibility","31",41,33,16,9,6,5,"trial_41_diff_7_index_5"
75,"responsibility","3",42,86,16,9,6,6,"trial_42_diff_7_index_6"
76,"prediction","32",1,1,8,7,0,1,"trial_1_diff_1_index_1"
76,"prediction","12",2,0,8,7,0,2,"trial_2_diff_1_index_2"
76,"prediction","33",3,4,9,8,0,3,"trial_3_diff_1_index_3"
76,"prediction","20",4,0,10,9,0,4,"trial_4_diff_1_index_4"
76,"prediction","9",5,0,13,12,0,5,"trial_5_diff_1_index_5"
76,"prediction","39",6,0,13,12,0,6,"trial_6_diff_1_index_6"
76,"prediction","34",7,1,7,5,1,1,"trial_7_diff_2_index_1"
76,"prediction","31",8,2,8,6,1,2,"trial_8_diff_2_index_2"
76,"prediction","40",9,3,10,8,1,3,"trial_9_diff_2_index_3"
76,"prediction","17",10,2,12,10,1,4,"trial_10_diff_2_index_4"
76,"prediction","8",11,3,12,10,1,5,"trial_11_diff_2_index_5"
76,"prediction","27",12,0,12,10,1,6,"trial_12_diff_2_index_6"
76,"prediction","36",13,1,12,9,2,1,"trial_13_diff_3_index_1"
76,"prediction","15",14,2,13,10,2,2,"trial_14_diff_3_index_2"
76,"prediction","13",15,3,13,10,2,3,"trial_15_diff_3_index_3"
76,"prediction","23",16,2,15,12,2,4,"trial_16_diff_3_index_4"
76,"prediction","19",17,1,16,13,2,5,"trial_17_diff_3_index_5"
76,"prediction","35",18,3,19,16,2,6,"trial_18_diff_3_index_6"
76,"prediction","26",19,3,9,5,3,1,"trial_19_diff_4_index_1"
76,"prediction","3",20,3,15,11,3,2,"trial_20_diff_4_index_2"
76,"prediction","28",21,2,16,12,3,3,"trial_21_diff_4_index_3"
76,"prediction","22",22,4,17,13,3,4,"trial_22_diff_4_index_4"
76,"prediction","11",23,6,19,15,3,5,"trial_23_diff_4_index_5"
76,"prediction","21",24,4,20,16,3,6,"trial_24_diff_4_index_6"
76,"prediction","10",25,4,9,4,4,1,"trial_25_diff_5_index_1"
76,"prediction","7",26,4,14,9,4,2,"trial_26_diff_5_index_2"
76,"prediction","4",27,7,14,9,4,3,"trial_27_diff_5_index_3"
76,"prediction","6",28,3,15,10,4,4,"trial_28_diff_5_index_4"
76,"prediction","37",29,3,15,10,4,5,"trial_29_diff_5_index_5"
76,"prediction","42",30,5,17,12,4,6,"trial_30_diff_5_index_6"
76,"prediction","2",31,4,14,8,5,1,"trial_31_diff_6_index_1"
76,"prediction","41",32,3,14,8,5,2,"trial_32_diff_6_index_2"
76,"prediction","14",33,1,15,9,5,3,"trial_33_diff_6_index_3"
76,"prediction","38",34,4,16,10,5,4,"trial_34_diff_6_index_4"
76,"prediction","16",35,2,18,12,5,5,"trial_35_diff_6_index_5"
76,"prediction","5",36,2,19,13,5,6,"trial_36_diff_6_index_6"
76,"prediction","30",37,2,14,7,6,1,"trial_37_diff_7_index_1"
76,"prediction","25",38,3,14,7,6,2,"trial_38_diff_7_index_2"
76,"prediction","29",39,3,15,8,6,3,"trial_39_diff_7_index_3"
76,"prediction","24",40,1,16,9,6,4,"trial_40_diff_7_index_4"
76,"prediction","18",41,3,16,9,6,5,"trial_41_diff_7_index_5"
76,"prediction","1",42,5,16,9,6,6,"trial_42_diff_7_index_6"
77,"prediction","9",1,3,8,7,0,1,"trial_1_diff_1_index_1"
77,"prediction","42",2,0,8,7,0,2,"trial_2_diff_1_index_2"
77,"prediction","16",3,1,9,8,0,3,"trial_3_diff_1_index_3"
77,"prediction","39",4,0,10,9,0,4,"trial_4_diff_1_index_4"
77,"prediction","24",5,0,13,12,0,5,"trial_5_diff_1_index_5"
77,"prediction","6",6,5,13,12,0,6,"trial_6_diff_1_index_6"
77,"prediction","19",7,3,7,5,1,1,"trial_7_diff_2_index_1"
77,"prediction","3",8,3,8,6,1,2,"trial_8_diff_2_index_2"
77,"prediction","38",9,1,10,8,1,3,"trial_9_diff_2_index_3"
77,"prediction","18",10,4,12,10,1,4,"trial_10_diff_2_index_4"
77,"prediction","21",11,4,12,10,1,5,"trial_11_diff_2_index_5"
77,"prediction","26",12,1,12,10,1,6,"trial_12_diff_2_index_6"
77,"prediction","15",13,1,12,9,2,1,"trial_13_diff_3_index_1"
77,"prediction","36",14,2,13,10,2,2,"trial_14_diff_3_index_2"
77,"prediction","31",15,5,13,10,2,3,"trial_15_diff_3_index_3"
77,"prediction","5",16,3,15,12,2,4,"trial_16_diff_3_index_4"
77,"prediction","4",17,3,16,13,2,5,"trial_17_diff_3_index_5"
77,"prediction","29",18,6,19,16,2,6,"trial_18_diff_3_index_6"
77,"prediction","23",19,4,9,5,3,1,"trial_19_diff_4_index_1"
77,"prediction","13",20,2,15,11,3,2,"trial_20_diff_4_index_2"
77,"prediction","22",21,6,16,12,3,3,"trial_21_diff_4_index_3"
77,"prediction","20",22,7,17,13,3,4,"trial_22_diff_4_index_4"
77,"prediction","32",23,5,19,15,3,5,"trial_23_diff_4_index_5"
77,"prediction","12",24,5,20,16,3,6,"trial_24_diff_4_index_6"
77,"prediction","7",25,5,9,4,4,1,"trial_25_diff_5_index_1"
77,"prediction","14",26,2,14,9,4,2,"trial_26_diff_5_index_2"
77,"prediction","27",27,7,14,9,4,3,"trial_27_diff_5_index_3"
77,"prediction","41",28,2,15,10,4,4,"trial_28_diff_5_index_4"
77,"prediction","37",29,2,15,10,4,5,"trial_29_diff_5_index_5"
77,"prediction","1",30,6,17,12,4,6,"trial_30_diff_5_index_6"
77,"prediction","11",31,10,14,8,5,1,"trial_31_diff_6_index_1"
77,"prediction","8",32,2,14,8,5,2,"trial_32_diff_6_index_2"
77,"prediction","10",33,4,15,9,5,3,"trial_33_diff_6_index_3"
77,"prediction","17",34,9,16,10,5,4,"trial_34_diff_6_index_4"
77,"prediction","33",35,2,18,12,5,5,"trial_35_diff_6_index_5"
77,"prediction","28",36,6,19,13,5,6,"trial_36_diff_6_index_6"
77,"prediction","2",37,6,14,7,6,1,"trial_37_diff_7_index_1"
77,"prediction","30",38,5,14,7,6,2,"trial_38_diff_7_index_2"
77,"prediction","40",39,7,15,8,6,3,"trial_39_diff_7_index_3"
77,"prediction","35",40,1,16,9,6,4,"trial_40_diff_7_index_4"
77,"prediction","25",41,7,16,9,6,5,"trial_41_diff_7_index_5"
77,"prediction","34",42,5,16,9,6,6,"trial_42_diff_7_index_6"
78,"responsibility","10",1,65,8,7,0,1,"trial_1_diff_1_index_1"
78,"responsibility","41",2,21,8,7,0,2,"trial_2_diff_1_index_2"
78,"responsibility","9",3,44,9,8,0,3,"trial_3_diff_1_index_3"
78,"responsibility","2",4,59,10,9,0,4,"trial_4_diff_1_index_4"
78,"responsibility","20",5,0,13,12,0,5,"trial_5_diff_1_index_5"
78,"responsibility","36",6,50,13,12,0,6,"trial_6_diff_1_index_6"
78,"responsibility","18",7,80,7,5,1,1,"trial_7_diff_2_index_1"
78,"responsibility","26",8,73,8,6,1,2,"trial_8_diff_2_index_2"
78,"responsibility","34",9,54,10,8,1,3,"trial_9_diff_2_index_3"
78,"responsibility","1",10,66,12,10,1,4,"trial_10_diff_2_index_4"
78,"responsibility","4",11,59,12,10,1,5,"trial_11_diff_2_index_5"
78,"responsibility","11",12,55,12,10,1,6,"trial_12_diff_2_index_6"
78,"responsibility","12",13,9,12,9,2,1,"trial_13_diff_3_index_1"
78,"responsibility","31",14,61,13,10,2,2,"trial_14_diff_3_index_2"
78,"responsibility","13",15,70,13,10,2,3,"trial_15_diff_3_index_3"
78,"responsibility","3",16,78,15,12,2,4,"trial_16_diff_3_index_4"
78,"responsibility","28",17,44,16,13,2,5,"trial_17_diff_3_index_5"
78,"responsibility","35",18,67,19,16,2,6,"trial_18_diff_3_index_6"
78,"responsibility","33",19,38,9,5,3,1,"trial_19_diff_4_index_1"
78,"responsibility","37",20,55,15,11,3,2,"trial_20_diff_4_index_2"
78,"responsibility","40",21,52,16,12,3,3,"trial_21_diff_4_index_3"
78,"responsibility","42",22,39,17,13,3,4,"trial_22_diff_4_index_4"
78,"responsibility","14",23,84,19,15,3,5,"trial_23_diff_4_index_5"
78,"responsibility","27",24,56,20,16,3,6,"trial_24_diff_4_index_6"
78,"responsibility","15",25,99,9,4,4,1,"trial_25_diff_5_index_1"
78,"responsibility","32",26,7,14,9,4,2,"trial_26_diff_5_index_2"
78,"responsibility","30",27,47,14,9,4,3,"trial_27_diff_5_index_3"
78,"responsibility","5",28,79,15,10,4,4,"trial_28_diff_5_index_4"
78,"responsibility","17",29,42,15,10,4,5,"trial_29_diff_5_index_5"
78,"responsibility","8",30,95,17,12,4,6,"trial_30_diff_5_index_6"
78,"responsibility","29",31,68,14,8,5,1,"trial_31_diff_6_index_1"
78,"responsibility","24",32,67,14,8,5,2,"trial_32_diff_6_index_2"
78,"responsibility","38",33,32,15,9,5,3,"trial_33_diff_6_index_3"
78,"responsibility","25",34,34,16,10,5,4,"trial_34_diff_6_index_4"
78,"responsibility","21",35,16,18,12,5,5,"trial_35_diff_6_index_5"
78,"responsibility","6",36,60,19,13,5,6,"trial_36_diff_6_index_6"
78,"responsibility","7",37,74,14,7,6,1,"trial_37_diff_7_index_1"
